numer_sta;date;pmer;ff;t;u;vv;ww;pres;niv_bar;tn24;tx24;ht_neige;rr24
61997;20230407150000;102210;2.700000;283.850000;94;mq;mq;100440;mq;276.150000;285.950000;mq;1.800000
67005;20230407150000;101170;4.200000;301.950000;78;20000;0;101090;mq;mq;mq;mq;0.000000
71805;20230407150000;100530;5.900000;275.050000;100;730;44;100440;mq;mq;mq;mq;0.200000
78890;20230407150000;101630;10.000000;300.950000;69;mq;mq;101310;mq;297.050000;301.450000;mq;0.800000
78894;20230407150000;101660;3.900000;301.250000;67;mq;mq;101150;mq;296.550000;301.350000;mq;3.400000
78897;20230407150000;101610;9.400000;301.350000;64;18390;mq;101520;mq;mq;mq;mq;0.200000
78922;20230407150000;101620;10.200000;301.150000;69;mq;mq;101180;mq;297.250000;301.650000;mq;1.800000
78925;20230407150000;101570;10.200000;302.050000;61;26140;0;101480;mq;mq;mq;mq;0.200000
81401;20230407150000;101310;2.900000;305.650000;51;mq;mq;101250;mq;293.550000;306.250000;mq;0.200000
81405;20230407150000;101310;5.200000;302.750000;62;26910;0;101220;mq;mq;mq;mq;-0.100000
81408;20230407150000;101230;3.000000;303.350000;56;mq;mq;101150;mq;294.450000;304.950000;mq;1.000000
81415;20230407150000;mq;3.300000;302.650000;57;mq;mq;mq;mq;294.650000;305.350000;mq;0.000000
07005;20230407180000;102170;3.900000;283.150000;68;20000;0;101290;mq;mq;mq;0.000000;0.000000
07015;20230407180000;102200;3.800000;282.150000;73;52760;0;101620;mq;mq;mq;0.000000;3.200000
07020;20230407180000;102160;3.900000;282.750000;83;16000;1;102050;mq;mq;mq;mq;0.000000
07027;20230407180000;102150;2.400000;283.250000;75;37420;0;101330;mq;mq;mq;0.000000;0.000000
07037;20230407180000;102130;3.600000;281.850000;78;40820;0;100220;mq;mq;mq;0.000000;-0.100000
07072;20230407180000;102010;3.800000;282.650000;81;20000;0;100850;mq;mq;mq;0.000000;7.500000
07110;20230407180000;101940;3.100000;285.950000;73;40980;0;100760;mq;mq;mq;0.000000;0.000000
07117;20230407180000;102060;4.900000;283.250000;77;mq;mq;101350;mq;mq;mq;mq;0.000000
07130;20230407180000;101990;2.900000;286.950000;50;45770;0;101540;mq;mq;mq;0.000000;0.000000
07139;20230407180000;102030;3.300000;285.550000;56;20000;0;100280;mq;mq;mq;0.000000;0.200000
07149;20230407180000;102040;3.000000;284.750000;56;20000;1;100950;mq;mq;mq;0.000000;0.400000
07168;20230407180000;102000;1.800000;284.450000;65;20000;0;100570;mq;mq;mq;0.000000;1.800000
07181;20230407180000;101950;0.900000;280.950000;84;59390;0;97740;mq;mq;mq;mq;2.600000
07190;20230407180000;101920;2.100000;282.350000;87;40880;61;100090;mq;mq;mq;0.000000;0.400000
07207;20230407180000;101970;0.900000;286.350000;60;25000;2;101450;mq;mq;mq;mq;0.000000
07222;20230407180000;101930;3.400000;286.450000;55;60000;0;101620;mq;mq;mq;0.000000;0.200000
07240;20230407180000;101980;2.700000;283.350000;77;60000;0;100620;mq;mq;mq;0.000000;1.400000
07255;20230407180000;101980;4.100000;283.150000;67;20000;0;99970;mq;mq;mq;0.000000;3.200000
07280;20230407180000;101940;2.300000;280.750000;83;58720;0;99260;mq;mq;mq;0.000000;15.300000
07299;20230407180000;101960;1.500000;280.350000;81;60000;0;98650;mq;mq;mq;0.000000;6.500000
07314;20230407180000;101820;2.700000;286.650000;70;20000;3;101540;mq;mq;mq;mq;0.000000
07335;20230407180000;101930;4.600000;285.250000;57;59980;0;100480;mq;mq;mq;0.000000;0.200000
07434;20230407180000;101780;4.000000;285.050000;44;52360;0;97020;mq;mq;mq;0.000000;0.000000
07460;20230407180000;101820;5.800000;284.850000;51;44770;0;97880;mq;mq;mq;0.000000;0.000000
07471;20230407180000;mq;3.500000;280.650000;46;20000;0;92040;92500;mq;mq;0.000000;0.000000
07481;20230407180000;101840;4.800000;284.150000;57;60000;1;98960;mq;mq;mq;0.000000;0.200000
07510;20230407180000;101650;3.800000;290.550000;44;50560;0;101080;mq;mq;mq;0.000000;0.000000
07535;20230407180000;101600;2.500000;288.650000;33;20000;0;98530;mq;mq;mq;0.000000;0.000000
07558;20230407180000;101440;5.200000;285.850000;38;20000;0;93240;mq;mq;mq;0.000000;0.000000
07577;20230407180000;101620;5.300000;287.150000;43;20000;0;100730;mq;mq;mq;0.000000;0.000000
07591;20230407180000;mq;2.400000;281.650000;37;mq;mq;91270;mq;271.750000;286.950000;0.000000;0.000000
07607;20230407180000;101540;3.600000;291.550000;41;60000;0;100840;mq;mq;mq;0.000000;0.000000
07621;20230407180000;101520;2.300000;289.050000;48;41680;0;97280;mq;mq;mq;0.000000;0.000000
07627;20230407180000;101530;1.700000;289.650000;40;20000;0;96720;mq;mq;mq;0.000000;mq
07630;20230407180000;101540;4.000000;290.950000;35;36810;0;99780;mq;mq;mq;0.000000;0.000000
07643;20230407180000;101490;3.100000;288.250000;59;60000;0;101390;mq;mq;mq;0.000000;mq
07650;20230407180000;101390;7.300000;290.250000;31;54330;0;101010;mq;mq;mq;0.000000;0.000000
07661;20230407180000;mq;9.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;20230407180000;101300;11.600000;286.350000;77;40000;3;100990;mq;mq;mq;0.000000;0.000000
07747;20230407180000;101430;1.300000;291.950000;31;60000;0;100910;mq;mq;mq;0.000000;0.000000
07761;20230407180000;101460;3.000000;287.050000;82;17900;0;101350;mq;mq;mq;0.000000;0.000000
07790;20230407180000;101320;2.500000;285.250000;77;38890;0;101180;mq;mq;mq;mq;mq
61968;20230407180000;101270;0.000000;298.650000;91;mq;mq;101220;mq;297.450000;304.750000;mq;0.600000
61972;20230407180000;101400;mq;298.950000;77;mq;mq;101330;mq;295.950000;301.850000;mq;0.000000
61976;20230407180000;101390;6.400000;301.450000;80;mq;mq;101300;mq;299.750000;304.750000;mq;1.800000
61980;20230407180000;101550;3.900000;297.750000;78;60000;0;101400;mq;mq;mq;mq;0.000000
61996;20230407180000;102430;6.200000;286.650000;65;mq;mq;102080;mq;285.150000;292.250000;mq;11.300000
61997;20230407180000;102150;15.300000;285.250000;96;mq;mq;100390;mq;276.150000;285.950000;mq;1.800000
67005;20230407180000;101300;3.200000;301.250000;82;20000;0;101220;mq;mq;mq;mq;0.000000
71805;20230407180000;100310;9.200000;277.650000;91;18790;0;100220;mq;mq;mq;mq;0.200000
78890;20230407180000;101460;10.000000;301.450000;63;mq;mq;101140;mq;297.050000;301.950000;mq;0.800000
78894;20230407180000;101470;4.800000;302.150000;63;mq;mq;100960;mq;297.450000;303.050000;mq;0.000000
78897;20230407180000;101430;8.900000;302.050000;63;25250;mq;101340;mq;mq;mq;mq;-0.100000
78922;20230407180000;101430;10.500000;300.850000;64;mq;mq;100990;mq;298.550000;301.750000;mq;0.000000
78925;20230407180000;101390;10.700000;302.050000;59;21930;0;101300;mq;mq;mq;mq;0.200000
81401;20230407180000;101060;2.600000;305.050000;50;mq;mq;101000;mq;293.550000;306.250000;mq;0.200000
81405;20230407180000;101110;5.300000;299.850000;76;15350;61;101020;mq;mq;mq;mq;0.200000
81408;20230407180000;100960;4.200000;305.550000;mq;mq;mq;100870;mq;294.450000;305.550000;mq;1.000000
81415;20230407180000;mq;2.100000;304.750000;51;mq;mq;mq;mq;294.650000;305.850000;mq;0.000000
89642;20230407180000;100070;15.400000;261.850000;62;mq;mq;99510;mq;mq;mq;mq;mq
07005;20230407210000;102360;2.600000;279.450000;84;20000;0;101470;mq;mq;mq;0.000000;0.000000
07015;20230407210000;102340;2.100000;280.550000;81;9880;0;101760;mq;mq;mq;0.000000;2.800000
07020;20230407210000;102270;1.600000;278.350000;93;16000;1;102160;mq;mq;mq;mq;0.000000
07027;20230407210000;102290;0.800000;279.750000;94;19980;0;101460;mq;mq;mq;0.000000;0.000000
07037;20230407210000;102330;3.500000;278.950000;84;34720;0;100390;mq;mq;mq;0.000000;-0.100000
07072;20230407210000;102200;3.400000;280.350000;89;20000;0;101030;mq;mq;mq;0.000000;7.500000
07110;20230407210000;102070;3.300000;280.050000;90;36670;0;100860;mq;mq;mq;0.000000;0.000000
07117;20230407210000;102130;3.500000;281.850000;85;mq;mq;101420;mq;mq;mq;mq;0.000000
07130;20230407210000;102150;2.600000;281.950000;80;51050;0;101700;mq;mq;mq;0.000000;0.000000
07139;20230407210000;102220;2.600000;279.850000;80;20000;0;100440;mq;mq;mq;0.000000;0.200000
07149;20230407210000;102250;4.000000;282.250000;72;39980;2;101150;mq;mq;mq;0.000000;0.200000
07168;20230407210000;102190;2.900000;278.950000;91;18960;0;100730;mq;mq;mq;0.000000;1.800000
07181;20230407210000;102120;1.300000;279.650000;88;25880;0;97880;mq;mq;mq;mq;2.600000
07190;20230407210000;102090;1.000000;281.250000;95;10070;63;100250;mq;mq;mq;0.000000;1.000000
07207;20230407210000;102060;4.200000;283.250000;71;25000;1;101530;mq;mq;mq;mq;0.000000
07222;20230407210000;102050;1.500000;284.650000;64;34870;0;101730;mq;mq;mq;0.000000;0.200000
07240;20230407210000;102130;2.500000;280.450000;75;55640;0;100750;mq;mq;mq;0.000000;0.000000
07255;20230407210000;102150;2.300000;281.250000;74;20000;0;100120;mq;mq;mq;0.000000;2.800000
07280;20230407210000;102120;2.500000;277.150000;90;55510;0;99400;mq;mq;mq;0.000000;15.500000
07299;20230407210000;102140;0.600000;277.950000;99;13650;0;98790;mq;mq;mq;0.000000;6.500000
07314;20230407210000;101940;5.900000;285.750000;66;mq;mq;101660;mq;mq;mq;mq;0.000000
07335;20230407210000;102060;2.500000;281.550000;66;60000;0;100590;mq;mq;mq;0.000000;0.200000
07434;20230407210000;101970;4.400000;281.550000;61;59770;0;97140;mq;mq;mq;0.000000;0.000000
07460;20230407210000;102080;3.100000;280.750000;71;59280;0;98080;mq;mq;mq;0.000000;0.000000
07471;20230407210000;mq;2.000000;275.050000;73;20000;0;92190;92500;mq;mq;0.000000;0.000000
07481;20230407210000;102000;4.400000;280.250000;79;60000;2;99080;mq;mq;mq;0.000000;0.200000
07510;20230407210000;101810;4.500000;286.450000;54;57420;0;101230;mq;mq;mq;0.000000;0.000000
07535;20230407210000;101780;2.100000;284.650000;43;20000;0;98660;mq;mq;mq;0.000000;0.000000
07558;20230407210000;101680;7.900000;281.850000;42;20000;0;93350;mq;mq;mq;0.000000;0.000000
07577;20230407210000;101820;2.000000;282.950000;57;20000;0;100920;mq;mq;mq;0.000000;0.000000
07591;20230407210000;mq;0.800000;276.350000;58;mq;mq;91430;mq;271.750000;286.950000;0.000000;0.000000
07607;20230407210000;101710;2.000000;283.650000;65;60000;0;100990;mq;mq;mq;0.000000;0.000000
07621;20230407210000;101770;1.800000;281.350000;76;37640;0;97400;mq;mq;mq;mq;0.000000
07627;20230407210000;101830;0.900000;280.950000;75;20000;0;96860;mq;mq;mq;0.000000;mq
07630;20230407210000;101690;2.700000;287.250000;39;47350;0;99900;mq;mq;mq;0.000000;0.000000
07643;20230407210000;101700;4.500000;285.150000;45;60000;0;101600;mq;mq;mq;0.000000;0.000000
07650;20230407210000;101570;1.500000;287.050000;36;60000;0;101190;mq;mq;mq;0.000000;0.000000
07661;20230407210000;mq;5.300000;mq;mq;mq;2;mq;mq;mq;mq;mq;mq
07690;20230407210000;101520;2.200000;285.350000;76;40000;2;101210;mq;mq;mq;0.000000;0.000000
07747;20230407210000;101600;3.500000;287.550000;40;60000;0;101070;mq;mq;mq;0.000000;0.000000
07761;20230407210000;101550;3.000000;283.550000;88;16250;0;101440;mq;mq;mq;0.000000;0.000000
07790;20230407210000;101400;4.900000;284.450000;74;60000;0;101250;mq;mq;mq;mq;mq
61968;20230407210000;101250;0.000000;297.750000;94;mq;mq;101200;mq;297.450000;304.750000;mq;0.600000
61972;20230407210000;101470;mq;296.950000;85;mq;mq;101400;mq;295.950000;301.850000;mq;0.000000
61976;20230407210000;101370;7.200000;301.150000;77;mq;mq;101280;mq;299.750000;304.750000;mq;1.800000
61980;20230407210000;101510;1.400000;296.350000;81;60000;0;101360;mq;mq;mq;mq;0.000000
61996;20230407210000;102680;3.000000;285.650000;64;mq;mq;102330;mq;284.950000;292.250000;mq;11.300000
61997;20230407210000;102250;8.800000;285.550000;97;mq;mq;100490;mq;276.150000;286.450000;mq;4.600000
61998;20230407210000;102050;8.200000;277.350000;71;mq;mq;101670;mq;mq;mq;mq;mq
67005;20230407210000;101260;0.000000;299.950000;90;20000;0;101180;mq;mq;mq;mq;0.000000
71805;20230407210000;100330;12.500000;276.250000;86;16220;0;100240;mq;mq;mq;mq;0.200000
78890;20230407210000;101410;9.900000;299.850000;70;mq;mq;101090;mq;297.050000;301.950000;mq;0.800000
78894;20230407210000;101450;5.100000;300.550000;65;mq;mq;100940;mq;297.450000;303.050000;mq;0.000000
78897;20230407210000;101430;8.400000;299.650000;70;19870;mq;101340;mq;mq;mq;mq;-0.100000
78922;20230407210000;101400;10.400000;299.950000;68;mq;mq;100960;mq;298.550000;301.750000;mq;0.000000
78925;20230407210000;101370;9.900000;300.550000;62;27280;0;101280;mq;mq;mq;mq;0.200000
81401;20230407210000;101040;2.300000;301.250000;64;mq;mq;100980;mq;293.550000;306.250000;mq;0.200000
81405;20230407210000;101070;4.000000;299.750000;73;20730;0;100980;mq;mq;mq;mq;0.200000
81408;20230407210000;101000;2.900000;301.050000;mq;mq;mq;100910;mq;294.450000;305.550000;mq;1.000000
81415;20230407210000;mq;3.700000;302.750000;61;mq;mq;mq;mq;294.650000;305.950000;mq;0.000000
89642;20230407210000;100150;15.900000;260.850000;62;20000;mq;99590;mq;mq;mq;mq;mq
07005;20230408000000;102420;1.300000;276.950000;91;15330;0;101520;mq;mq;mq;0.000000;0.000000
07015;20230408000000;102390;2.000000;278.050000;89;18750;0;101800;mq;mq;mq;0.000000;2.600000
07020;20230408000000;102280;1.800000;277.150000;93;16000;2;102170;mq;mq;mq;mq;0.000000
07027;20230408000000;102360;1.200000;278.050000;92;50980;0;101520;mq;mq;mq;0.000000;0.000000
07037;20230408000000;102410;2.200000;278.150000;85;28360;0;100460;mq;mq;mq;0.000000;0.000000
07072;20230408000000;102300;2.800000;277.950000;94;18920;0;101120;mq;mq;mq;0.000000;7.500000
07110;20230408000000;102130;3.800000;278.250000;86;59270;0;100910;mq;mq;mq;0.000000;0.000000
07117;20230408000000;102160;3.600000;281.550000;90;mq;mq;101450;mq;mq;mq;mq;0.000000
07130;20230408000000;102190;2.800000;280.650000;82;30930;0;101730;mq;mq;mq;0.000000;0.000000
07139;20230408000000;102330;2.500000;278.050000;88;20000;0;100530;mq;mq;mq;0.000000;0.200000
07149;20230408000000;102330;3.500000;280.550000;79;30640;0;101220;mq;mq;mq;0.000000;0.200000
07168;20230408000000;102250;4.500000;276.650000;94;10210;0;100780;mq;mq;mq;0.000000;1.800000
07181;20230408000000;102230;0.900000;277.450000;95;9630;0;97950;mq;mq;mq;mq;2.600000
07190;20230408000000;102140;1.100000;280.250000;97;4830;10;100290;mq;mq;mq;0.000000;1.000000
07207;20230408000000;102030;6.400000;284.150000;72;25000;2;101510;mq;mq;mq;mq;0.000000
07222;20230408000000;102070;1.000000;281.350000;76;32880;0;101750;mq;mq;mq;0.000000;0.200000
07240;20230408000000;102180;3.700000;279.250000;85;43200;0;100800;mq;mq;mq;0.000000;0.000000
07255;20230408000000;102210;2.200000;278.650000;85;20000;0;100160;mq;mq;mq;0.000000;0.200000
07280;20230408000000;102160;1.800000;276.650000;94;16040;0;99440;mq;mq;mq;0.000000;14.900000
07299;20230408000000;102160;0.500000;278.150000;98;12470;0;98810;mq;mq;mq;0.000000;6.500000
07314;20230408000000;101950;4.400000;283.950000;70;25000;3;101670;mq;mq;mq;mq;0.000000
07335;20230408000000;102120;1.300000;279.650000;77;55670;0;100640;mq;mq;mq;0.000000;0.200000
07434;20230408000000;102040;4.900000;279.550000;71;55860;0;97170;mq;mq;mq;0.000000;0.000000
07460;20230408000000;102130;1.000000;279.050000;79;49220;0;98100;mq;mq;mq;0.000000;0.000000
07471;20230408000000;mq;2.200000;272.650000;85;20000;0;92210;92500;mq;mq;0.000000;0.000000
07481;20230408000000;102030;3.000000;278.450000;85;60000;2;99090;mq;mq;mq;0.000000;0.200000
07510;20230408000000;101820;2.500000;283.550000;61;60000;0;101240;mq;mq;mq;0.000000;0.000000
07535;20230408000000;101860;2.900000;281.650000;56;20000;0;98700;mq;mq;mq;0.000000;0.000000
07558;20230408000000;101820;6.900000;279.150000;55;20000;0;93400;mq;mq;mq;0.000000;0.000000
07577;20230408000000;101850;4.400000;282.050000;65;20000;0;100950;mq;mq;mq;0.000000;0.000000
07591;20230408000000;mq;0.000000;274.750000;58;mq;mq;91460;mq;271.750000;286.950000;0.000000;0.000000
07607;20230408000000;101720;1.300000;280.950000;77;60000;0;101000;mq;mq;mq;0.000000;0.000000
07621;20230408000000;101820;1.800000;278.150000;85;48380;0;97400;mq;mq;mq;0.000000;0.000000
07627;20230408000000;101840;1.100000;278.850000;86;20000;0;96830;mq;mq;mq;0.000000;mq
07630;20230408000000;101730;1.300000;281.650000;67;43150;0;99910;mq;mq;mq;0.000000;0.000000
07643;20230408000000;101760;3.600000;281.050000;61;60000;0;101660;mq;mq;mq;0.000000;mq
07650;20230408000000;101620;0.600000;281.650000;53;58470;0;101230;mq;mq;mq;0.000000;0.000000
07661;20230408000000;mq;4.000000;mq;mq;20000;1;mq;mq;mq;mq;mq;mq
07690;20230408000000;101600;2.700000;284.350000;79;40000;1;101280;mq;mq;mq;0.000000;0.000000
07747;20230408000000;101780;1.700000;284.850000;60;60000;0;101250;mq;mq;mq;0.000000;0.000000
07761;20230408000000;101480;3.600000;281.150000;87;29440;0;101370;mq;mq;mq;0.000000;0.000000
07790;20230408000000;101390;6.100000;284.650000;64;60000;0;101240;mq;mq;mq;mq;mq
61968;20230408000000;101150;0.000000;297.550000;95;mq;mq;101100;mq;297.350000;304.750000;mq;0.000000
61972;20230408000000;101340;mq;295.950000;88;mq;mq;101270;mq;295.550000;301.850000;mq;0.000000
61976;20230408000000;101240;6.600000;301.050000;78;mq;mq;101150;mq;299.750000;304.750000;mq;1.800000
61980;20230408000000;101410;3.100000;296.050000;82;60000;0;101260;mq;mq;mq;mq;0.000000
61996;20230408000000;102820;5.300000;285.450000;66;mq;mq;102470;mq;284.750000;292.250000;mq;11.300000
61997;20230408000000;102150;12.000000;285.850000;89;mq;mq;100400;mq;276.350000;286.650000;mq;5.400000
61998;20230408000000;101840;10.300000;279.050000;77;mq;mq;101470;mq;mq;mq;mq;mq
67005;20230408000000;101160;2.200000;299.750000;93;20000;0;101080;mq;mq;mq;mq;0.000000
71805;20230408000000;100520;9.600000;273.950000;88;17990;0;100430;mq;mq;mq;mq;0.200000
78890;20230408000000;101540;11.200000;298.950000;71;mq;mq;101220;mq;297.050000;301.950000;mq;0.800000
78894;20230408000000;101660;5.000000;298.650000;71;mq;mq;101140;mq;297.350000;303.050000;mq;1.000000
78897;20230408000000;101580;5.300000;298.550000;72;17700;mq;101490;mq;mq;mq;mq;-0.100000
78922;20230408000000;101510;9.700000;299.250000;75;mq;mq;101060;mq;298.550000;301.750000;mq;0.000000
78925;20230408000000;101470;7.100000;299.250000;65;29300;0;101380;mq;mq;mq;mq;0.200000
81401;20230408000000;101150;1.000000;295.750000;92;mq;mq;101090;mq;293.550000;306.250000;mq;0.200000
81405;20230408000000;101190;1.900000;298.050000;78;23030;0;101100;mq;mq;mq;mq;0.200000
81408;20230408000000;101140;0.600000;297.950000;15;mq;mq;101060;mq;294.450000;305.550000;mq;1.000000
81415;20230408000000;mq;0.000000;298.750000;86;mq;mq;mq;mq;294.650000;305.950000;mq;0.000000
07005;20230408030000;102450;2.000000;275.450000;95;6010;0;101540;mq;mq;mq;0.000000;0.000000
07015;20230408030000;102420;2.500000;278.350000;95;9210;0;101830;mq;mq;mq;0.000000;2.600000
07020;20230408030000;102300;4.300000;279.050000;92;16000;2;102190;mq;mq;mq;mq;0.000000
07027;20230408030000;102380;1.400000;275.550000;92;19760;0;101540;mq;mq;mq;0.000000;0.000000
07037;20230408030000;102440;2.600000;275.650000;94;18650;0;100480;mq;mq;mq;0.000000;0.000000
07072;20230408030000;102330;2.300000;275.950000;97;5950;0;101140;mq;mq;mq;0.000000;7.500000
07110;20230408030000;102120;4.300000;279.250000;83;56630;0;100910;mq;mq;mq;0.000000;0.000000
07117;20230408030000;102180;3.100000;280.650000;89;mq;mq;101460;mq;mq;mq;mq;0.000000
07130;20230408030000;102220;2.300000;278.850000;88;19250;0;101760;mq;mq;mq;0.000000;0.000000
07139;20230408030000;102350;2.200000;276.350000;92;20000;0;100540;mq;mq;mq;0.000000;0.200000
07149;20230408030000;102350;3.000000;278.550000;86;19550;0;101230;mq;mq;mq;0.000000;0.200000
07168;20230408030000;102290;4.300000;275.250000;96;4450;10;100810;mq;mq;mq;0.000000;1.800000
07181;20230408030000;102280;0.000000;275.650000;97;3660;10;97970;mq;mq;mq;mq;1.400000
07190;20230408030000;102170;0.600000;279.750000;98;4510;10;100310;mq;mq;mq;0.000000;1.000000
07207;20230408030000;102080;5.200000;281.850000;83;mq;mq;101550;mq;mq;mq;mq;0.000000
07222;20230408030000;102080;2.900000;280.350000;77;35010;0;101760;mq;mq;mq;0.000000;0.200000
07240;20230408030000;102210;3.200000;277.750000;92;22560;0;100820;mq;mq;mq;0.000000;0.000000
07255;20230408030000;102200;0.800000;277.250000;89;20000;0;100140;mq;mq;mq;0.000000;0.200000
07280;20230408030000;102160;2.700000;275.550000;96;21600;0;99430;mq;mq;mq;0.000000;7.200000
07299;20230408030000;102200;1.200000;275.950000;100;1760;10;98830;mq;mq;mq;0.000000;6.500000
07314;20230408030000;101950;4.600000;282.850000;73;20000;3;101670;mq;mq;mq;mq;0.000000
07335;20230408030000;102120;2.200000;277.550000;85;57950;0;100630;mq;mq;mq;0.000000;0.200000
07434;20230408030000;102020;4.700000;278.850000;73;58170;0;97140;mq;mq;mq;0.000000;0.000000
